arm_id,arm_data_ini,arm_data_fin,arm_altezza,arm_lunghezza_sbraccio,arm_numero_lampade,arm_lmp_potenza_nominale,tar_cod,tar_descr,tmo_id,tpo_cod,tpo_descr,sgn_id,sgn_data_inserimento,tcs_id,tcs_descr,tci_id,tci_descr,latitudine,longitudine,giorni_vita_attuale,prob_guasto_entra_60gg
1265770,2026-01-01,13/2/2026,600.0,0.0,1.0,27.0,AS,Armatura stradale,358.0,SB,Sbraccio su palo,,,,,,,41.9566956235139,12.523900431005288,50,36.65
464025,2020-01-01,13/2/2026,650.0,200.0,1.0,30.0,AS,Armatura stradale,774.0,SB,Sbraccio su palo,,,,,,,41.90555449069458,12.73698592792934,2242,54.8
1020636,2023-01-01,13/2/2026,0.0,0.0,1.0,20.0,AU,Arredo urbano,3442.0,TP,Testapalo,,,,,,,41.91386436414448,12.460697178705122,1146,40.05
161480,2018-09-18,13/2/2026,820.0,0.0,1.0,38.0,AS,Armatura stradale,358.0,TP,Testapalo,,,,,,,41.89270061948451,12.626997070330054,2712,53.83
631009,2020-11-01,13/2/2026,420.0,0.0,1.0,24.0,LA,Lanterna artistica ,624.0,TP,Testapalo,,,,,,,41.68933817955561,12.37060973044612,1937,50.1
411158,2019-11-04,13/2/2026,800.0,0.0,1.0,37.0,AS,Armatura stradale,755.0,TP,Testapalo,,,,,,,41.96125211189057,12.487564563702245,2300,56.93
918155,2023-01-01,13/2/2026,600.0,0.0,1.0,45.0,AS,Armatura stradale,2968.0,SB,Sbraccio su palo,,,,,,,41.74550785889136,12.345591444817469,1146,47.39
710472,2022-01-01,13/2/2026,3000.0,100.0,1.0,412.0,PR,Proiettore,690.0,SB,Sbraccio su palo,,,,,,,41.93380985570214,12.551373121153864,1511,66.41
1208862,2024-01-01,13/2/2026,700.0,0.0,1.0,20.0,AS,Armatura stradale,2089.0,TP,Testapalo,,,,,,,42.00889811100736,12.528867538263231,781,47.56
1108153,2024-01-01,13/2/2026,0.0,0.0,1.0,10.0,SP,Segnapasso,3953.0,NN,Non noto,,,,,,,41.9617934934638,12.534835299049012,781,38.49
404086,2019-08-06,13/2/2026,900.0,200.0,1.0,50.0,AS,Armatura stradale,550.0,SB,Sbraccio su palo,,,,,,,42.01071130241388,12.369023121813088,2390,53.8
938435,2023-01-01,13/2/2026,0.0,0.0,1.0,21.0,AU,Arredo urbano,776.0,TP,Testapalo,,,,,,,41.90836975324488,12.583934476571535,1146,40.02
276256,2016-10-17,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,886.0,SB,Sbraccio su palo,,,,,,,41.84870830978042,12.550681724522589,3413,48.34
530515,2020-01-01,13/2/2026,900.0,0.0,1.0,100.0,PR,Proiettore,189.0,MU,A muro o parete,,,,,,,41.925057239814045,12.416151286604965,2242,51.85
673609,2021-01-01,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,7.0,SB,Sbraccio su palo,,,,,,,41.79235624146349,12.3554516911962,1876,67.58
1034527,2024-01-01,13/2/2026,800.0,50.0,1.0,70.0,AU,Arredo urbano,480.0,TP,Testapalo,,,,,,,41.85277102194263,12.686024212455328,781,47.25
1212523,2016-01-01,13/2/2026,700.0,0.0,1.0,67.0,AS,Armatura stradale,358.0,TP,Testapalo,,,,,,,41.88513929123214,12.532839349404522,3703,55.99
396516,2019-08-06,13/2/2026,250.0,0.0,1.0,30.0,PL,Plafoniera,189.0,SF,Soffitto,,,,,,,41.77524217308061,12.442838806713942,2390,46.11
480398,2020-01-01,13/2/2026,900.0,100.0,1.0,50.0,AS,Armatura stradale,613.0,SB,Sbraccio su palo,,,,,,,41.9423212310629,12.627926918557472,2242,33.59
1292563,2026-01-01,13/2/2026,800.0,0.0,1.0,22.0,AS,Armatura stradale,1362.0,SB,Sbraccio su palo,,,,,,,41.908209307660165,12.672551740405185,50,44.78
825361,2022-06-01,13/2/2026,400.0,0.0,1.0,16.0,AU,Arredo urbano,776.0,TP,Testapalo,,,,,,,41.819502827994526,12.312093769707266,1360,46.81
138051,2018-03-26,13/2/2026,0.0,0.0,1.0,47.0,AS,Armatura stradale,550.0,NN,Non noto,,,,,,,41.84584183474279,12.457555773737374,2888,44.43
902358,2022-01-01,13/2/2026,500.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.857965774708944,12.411465483538777,1511,42.25
1218210,2025-01-01,13/2/2026,800.0,100.0,1.0,70.0,AU,Arredo urbano,2202.0,SB,Sbraccio su palo,,,,,,,41.73366221141488,12.581496978311169,415,45.17
460082,2020-01-01,13/2/2026,1100.0,50.0,1.0,50.0,AS,Armatura stradale,613.0,SB,Sbraccio su palo,,,,,,,41.871080314577256,12.356718720505649,2242,36.07
693431,2022-01-01,13/2/2026,900.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.98213300773054,12.283696921315078,1511,47.81
989430,2023-07-01,13/2/2026,700.0,50.0,1.0,100.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.929805763015736,12.488200154972183,965,41.89
1242545,2025-06-01,13/2/2026,450.0,0.0,1.0,19.1,AU,Arredo urbano,1811.0,TP,Testapalo,,,,,,,41.84280668829656,12.468145234328658,264,41.33
1207248,2025-08-01,13/2/2026,700.0,0.0,1.0,150.0,AS,Armatura stradale,2065.0,SB_DR,Sbraccio attacco dritto,,,,,,,41.891719564800894,12.599504163618692,203,39.93
750671,2022-01-01,13/2/2026,1100.0,20.0,1.0,37.0,AS,Armatura stradale,2259.0,SB,Sbraccio su palo,,,,,,,41.892781881333576,12.615263842727927,1511,56.78
376703,2019-02-28,13/2/2026,0.0,0.0,1.0,0.0,NN,Non noto,189.0,NN,Non noto,,,,,,,41.91839729875463,12.405679254591432,2549,44.66
741249,2022-05-13,13/2/2026,850.0,150.0,1.0,75.0,AS,Armatura stradale,722.0,SB,Sbraccio su palo,,,,,,,41.8367016234786,12.475130791570043,1379,51.24
476546,2020-01-01,13/2/2026,650.0,50.0,1.0,100.0,AS,Armatura stradale,1364.0,SB,Sbraccio su palo,,,,,,,41.89509501491663,12.447752954303803,2242,52.44
1302264,2022-01-01,13/2/2026,400.0,0.0,1.0,13.0,LA,Lanterna artistica ,3898.0,TP,Testapalo,,,,,,,41.99134459271185,12.489554135208303,1511,47.78
740324,2022-05-13,13/2/2026,900.0,10.0,1.0,73.0,AS,Armatura stradale,722.0,SB,Sbraccio su palo,,,,,,,42.0320274521498,12.547917896325124,1379,52.01
1293331,2026-01-01,13/2/2026,600.0,0.0,1.0,25.0,AS,Armatura stradale,1362.0,TP,Testapalo,,,,,,,41.86494834920105,12.461998595903635,50,41.99
576906,2020-05-20,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,7.0,SB,Sbraccio su palo,,,,,,,41.95062786268523,12.395843431898411,2102,68.77
164787,2018-09-18,13/2/2026,920.0,20.0,1.0,150.0,AS,Armatura stradale,241.0,SB,Sbraccio su palo,,,,,,,41.80622423010029,12.56205178184448,2712,70.95
1060481,2024-01-01,13/2/2026,850.0,150.0,1.0,58.5,AS,Armatura stradale,3723.0,SB,Sbraccio su palo,,,,,,,41.88593288166783,12.537085898265598,781,48.36
1003773,2023-08-01,13/2/2026,900.0,30.0,1.0,150.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,42.078031050474834,12.330105827817528,934,42.87
675530,2021-01-01,13/2/2026,500.0,0.0,1.0,14.0,PR,Proiettore,1599.0,NN,Non noto,,,,,,,41.889188549030656,12.57937489271393,1876,51.22
1205514,2023-01-01,13/2/2026,600.0,50.0,1.0,23.0,LA,Lanterna artistica ,355.0,ME,Mensola,,,,,,,41.84413577382088,12.334788261776414,1146,48.14
1074926,2024-01-01,13/2/2026,600.0,0.0,1.0,15.0,AS,Armatura stradale,3707.0,TP,Testapalo,,,,,,,41.810596638993886,12.453954657004722,781,46.34
702722,2022-01-01,13/2/2026,400.0,0.0,1.0,75.0,AS,Armatura stradale,722.0,TP,Testapalo,,,,,,,41.91420011809652,12.571201731942567,1511,45.63
481947,2020-01-01,13/2/2026,500.0,50.0,1.0,70.0,AU,Arredo urbano,1377.0,SB,Sbraccio su palo,,,,,,,41.78968244748108,12.37620632864733,2242,51.37
1298042,2026-02-03,13/2/2026,600.0,0.0,1.0,70.0,SF,Sfera,189.0,NN,Non noto,,,,,,,41.76977344006352,12.492317020260494,17,36.38
1199967,2025-04-01,13/2/2026,500.0,0.0,1.0,25.0,AS,Armatura stradale,2402.0,TP,Testapalo,,,,,,,42.04889506205397,12.565949011540187,325,42.12
1087081,2024-09-01,13/2/2026,800.0,150.0,1.0,100.0,AS,Armatura stradale,2065.0,SB,Sbraccio su palo,,,,,,,41.79731740944614,12.428527097529557,537,44.84
697085,2022-01-01,13/2/2026,350.0,10.0,1.0,32.0,AU,Arredo urbano,189.0,SB,Sbraccio su palo,,,,,,,41.8591379785114,12.701277468467069,1511,42.49
1054786,2022-01-01,13/2/2026,1100.0,100.0,1.0,53.0,AS,Armatura stradale,3368.0,SB,Sbraccio su palo,,,,,,,41.78654192208786,12.462605225292227,1511,56.25
963785,2023-02-01,13/2/2026,0.0,0.0,1.0,70.0,LA,Lanterna artistica ,189.0,TP,Testapalo,,,,,,,42.01456025309766,12.471893043783831,1115,34.41
1103483,2024-01-01,13/2/2026,750.0,100.0,1.0,50.0,AS,Armatura stradale,3360.0,SB,Sbraccio su palo,,,,,,,41.89820864678403,12.615226057323312,781,47.24
739698,2022-05-01,13/2/2026,0.0,200.0,1.0,27.0,AS,Armatura stradale,1718.0,SB,Sbraccio su palo,,,,,,,41.84078393150009,12.480818362903168,1391,41.13
1165524,2025-01-01,13/2/2026,0.0,0.0,1.0,54.5,AS,Armatura stradale,550.0,NN,Non noto,,,,,,,41.92611533671997,12.483606042809594,415,30.8
1041079,2024-03-01,13/2/2026,0.0,50.0,1.0,50.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,42.05747932021953,12.305719495899382,721,33.08
820961,2022-01-01,13/2/2026,0.0,0.0,1.0,63.0,AS,Armatura stradale,1717.0,TP,Testapalo,,,,,,,41.85267962916053,12.495152228761407,1511,40.53
473768,2020-01-01,13/2/2026,700.0,50.0,1.0,100.0,AS,Armatura stradale,7.0,SB,Sbraccio su palo,,,,,,,41.817865563592456,12.314305868303512,2242,77.34
643234,2020-11-01,13/2/2026,800.0,100.0,1.0,36.0,AS,Armatura stradale,758.0,SB,Sbraccio su palo,,,,,,,41.79346167849162,12.391841061277068,1937,55.0
1176328,2025-07-01,13/2/2026,700.0,200.0,1.0,30.0,AS,Armatura stradale,189.0,SB_DR,Sbraccio attacco dritto,,,,,,,41.9009780454312,12.385039258369492,234,40.21
1167431,2025-01-01,13/2/2026,0.0,0.0,1.0,100.0,PR,Proiettore,172.0,,,,,,,,,41.88526147545521,12.489292124324562,415,33.58
1154943,2025-01-01,13/2/2026,1100.0,0.0,1.0,76.0,AS,Armatura stradale,2095.0,NN,Non noto,,,,,,,41.7768283437177,12.342811694444686,415,49.2
587132,2020-11-04,13/2/2026,900.0,0.0,1.0,37.0,AS,Armatura stradale,1317.0,NN,Non noto,,,,,,,41.87782531855367,12.406838247646576,1934,56.33
874175,2022-12-01,13/2/2026,800.0,200.0,1.0,116.0,AS,Armatura stradale,2803.0,SB,Sbraccio su palo,,,,,,,41.98725763799407,12.495444787834884,1177,47.96
1032969,2024-01-01,13/2/2026,50.0,0.0,1.0,10.0,SP,Segnapasso,189.0,IN,Incassato,,,,,,,41.798389682268336,12.48059134728249,781,35.39
1151475,2024-01-01,13/2/2026,800.0,200.0,1.0,70.0,AS,Armatura stradale,2168.0,SB,Sbraccio su palo,,,,,,,41.78879825045113,12.378821109870064,781,47.25
993985,2023-07-01,13/2/2026,1000.0,200.0,1.0,250.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.86049251105899,12.499648022606484,965,41.49
962765,2023-01-01,13/2/2026,700.0,0.0,1.0,100.0,AS,Armatura stradale,1278.0,NN,Non noto,,,,,,,41.84885324149351,12.33712043754602,1146,36.24
1242743,2025-06-01,13/2/2026,450.0,0.0,1.0,19.1,AU,Arredo urbano,1811.0,TP,Testapalo,,,,,,,41.78426872109754,12.342701373598308,264,41.33
1138023,2025-03-01,13/2/2026,1050.0,0.0,1.0,150.0,PR,Proiettore,2065.0,TP,Testapalo,,,,,,,41.94553957440906,12.417555362173662,356,45.63
1213246,2025-01-01,13/2/2026,350.0,0.0,1.0,100.0,LA,Lanterna artistica ,2065.0,NN,Non noto,,,,,,,41.73166643296758,12.291861624201305,415,38.03
915670,2022-01-01,13/2/2026,0.0,0.0,1.0,22.5,AU,Arredo urbano,776.0,TP,Testapalo,,,,,,,41.88056770923321,12.506352154506311,1511,41.95
1261437,2026-01-01,13/2/2026,410.0,0.0,1.0,10.0,AU,Arredo urbano,2292.0,TP,Testapalo,,,,,,,41.72739828854946,12.358937624086732,50,40.02
933364,2020-01-01,13/2/2026,0.0,0.0,1.0,58.0,AS,Armatura stradale,1803.0,TP,Testapalo,,,,,,,42.00153615231896,12.519940933458209,2242,44.82
949439,2022-02-01,13/2/2026,450.0,0.0,1.0,21.0,AU,Arredo urbano,1813.0,TP,Testapalo,,,,,,,41.890717343916776,12.672705861129549,1480,48.02
1054231,2022-01-01,13/2/2026,750.0,150.0,1.0,30.0,AS,Armatura stradale,1803.0,SB,Sbraccio su palo,,,,,,,41.94087016036959,12.5447602170145,1511,52.11
1164951,2025-01-01,13/2/2026,0.0,0.0,1.0,103.0,AS,Armatura stradale,550.0,NN,Non noto,,,,,,,41.81485370245786,12.632486280891309,415,29.34
997318,2023-07-01,13/2/2026,800.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.78024116913144,12.434607101977893,965,43.28
936309,2023-01-01,13/2/2026,0.0,0.0,1.0,22.0,AU,Arredo urbano,122.0,TP,Testapalo,,,,,,,41.98183195285756,12.577857159812655,1146,39.98
166560,2018-09-18,13/2/2026,820.0,0.0,1.0,100.0,AS,Armatura stradale,241.0,TP,Testapalo,,,,,,,41.94394933295889,12.377973527856726,2712,71.52
471643,2020-01-01,13/2/2026,800.0,0.0,1.0,150.0,AS,Armatura stradale,1371.0,TP,Testapalo,,,,,,,41.91898233784008,12.405558827006349,2242,52.86
460473,2020-01-01,13/2/2026,600.0,100.0,1.0,100.0,AS,Armatura stradale,1364.0,SB,Sbraccio su palo,,,,,,,42.00309414451826,12.48330415396237,2242,51.75
907438,2022-05-01,13/2/2026,550.0,0.0,1.0,70.0,AU,Arredo urbano,1755.0,TP,Testapalo,,,,,,,41.89456645875652,12.588700949040904,1391,47.23
1136239,2025-03-01,13/2/2026,0.0,0.0,1.0,125.0,AU,Arredo urbano,2065.0,,,,,,,,,41.75837275023076,12.364074522935187,356,32.49
951225,2022-02-01,13/2/2026,600.0,100.0,1.0,31.0,AU,Arredo urbano,696.0,SB,Sbraccio su palo,,,,,,,41.86451780674111,12.65879684557204,1480,49.79
297466,2016-11-10,13/2/2026,900.0,0.0,1.0,100.0,NN,Non noto,215.0,NN,Non noto,,,,,,,41.78947352890651,12.375620808505582,3389,61.42
913534,2021-01-01,13/2/2026,820.0,0.0,1.0,83.0,AS,Armatura stradale,1382.0,NN,Non noto,,,,,,,41.88480378678088,12.478168742560367,1876,53.36
917264,2023-01-01,13/2/2026,800.0,0.0,1.0,70.0,AS,Armatura stradale,104.0,SB,Sbraccio su palo,,,,,,,41.81491516376499,12.355844657814371,1146,36.92
1284182,2023-01-01,13/2/2026,400.0,0.0,1.0,17.0,AU,Arredo urbano,1745.0,TP,Testapalo,,,,,,,41.89159450599792,12.560087181086168,1146,35.25
173346,2018-09-30,13/2/2026,100.0,0.0,1.0,24.0,SP,Segnapasso,189.0,IN,Incassato,,,,,,,41.73708887835027,12.264048721494936,2700,45.99
695123,2022-01-01,13/2/2026,850.0,10.0,1.0,250.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.94366665236903,12.62857950291218,1511,42.63
1040979,2024-03-01,13/2/2026,0.0,30.0,1.0,100.0,AS,Armatura stradale,189.0,PI,Pipetta,,,,,,,41.92936717114484,12.520680706136268,721,31.43
920026,2023-01-01,13/2/2026,900.0,0.0,1.0,100.0,AS,Armatura stradale,1278.0,SB,Sbraccio su palo,,,,,,,41.73423722435526,12.265662725925711,1146,38.9
689063,2021-08-01,13/2/2026,0.0,0.0,1.0,43.0,LA,Lanterna artistica ,286.0,NN,Non noto,,,,,,,41.94612498888515,12.382571782224275,1664,39.68
1203226,2025-04-01,13/2/2026,1000.0,75.0,1.0,61.0,AS,Armatura stradale,2443.0,SB,Sbraccio su palo,,,,,,,41.95330854564932,12.58276357502186,325,40.72
1081323,2019-01-01,13/2/2026,900.0,0.0,1.0,29.0,AS,Armatura stradale,772.0,TP,Testapalo,,,,,,,41.87545312391916,12.403635322545789,2607,60.09
1231877,2025-01-01,13/2/2026,800.0,0.0,1.0,53.0,AS,Armatura stradale,1344.0,TP,Testapalo,,,,,,,41.90619145131589,12.573076034681344,415,45.75
621029,2020-01-01,13/2/2026,900.0,0.0,1.0,150.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.773672864094266,12.486180530322343,2242,50.29
1147051,2025-01-01,13/2/2026,400.0,0.0,1.0,10.0,AU,Arredo urbano,2177.0,TP,Testapalo,,,,,,,41.9181918851448,12.61310237077751,415,41.78
909924,2022-05-01,13/2/2026,800.0,0.0,1.0,100.0,AS,Armatura stradale,269.0,SB,Sbraccio su palo,,,,,,,41.74405030784816,12.468898390313148,1391,65.19
1214351,2025-01-01,13/2/2026,550.0,0.0,1.0,100.0,AU,Arredo urbano,2065.0,NN,Non noto,,,,,,,41.866910669459735,12.385836400337432,415,40.71
323662,2016-12-02,13/2/2026,0.0,0.0,1.0,250.0,AS,Armatura stradale,261.0,TP,Testapalo,,,,,,,41.856286181482346,12.492954881979916,3367,50.85
463569,2020-01-01,13/2/2026,800.0,50.0,1.0,40.0,AS,Armatura stradale,550.0,SB,Sbraccio su palo,,,,,,,41.8963505427834,12.475851759252,2242,51.99
489577,2020-01-01,13/2/2026,600.0,0.0,1.0,35.0,AS,Armatura stradale,611.0,SO,Sospensione,,,,,,,41.8408084371971,12.468318181033398,2242,82.86
155166,2018-09-18,13/2/2026,320.0,0.0,1.0,45.0,AU,Arredo urbano,825.0,TP,Testapalo,,,,,,,41.720706649927216,12.374159709966182,2712,52.3
1201021,2025-04-01,13/2/2026,1000.0,200.0,1.0,126.0,AS,Armatura stradale,2439.0,SB,Sbraccio su palo,,,,,,,41.81419521710901,12.347923457462713,325,45.56
632868,2020-11-01,13/2/2026,1200.0,0.0,1.0,250.0,AS,Armatura stradale,66.0,TP,Testapalo,,,,,,,41.85057995288252,12.603932302227596,1937,60.97
909394,2022-05-01,13/2/2026,500.0,0.0,1.0,100.0,AU,Arredo urbano,127.0,SB,Sbraccio su palo,,,,,,,41.76314574551304,12.51017361203181,1391,45.49
1196060,2025-04-01,13/2/2026,0.0,150.0,1.0,100.0,AS,Armatura stradale,1180.0,ME,Mensola,,,,,,,41.94357320048238,12.419031722807572,325,33.16
1007086,2023-08-01,13/2/2026,1000.0,150.0,1.0,100.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.78989178390717,12.546035809703296,934,45.9
1019590,2023-02-01,13/2/2026,800.0,0.0,1.0,39.0,AS,Armatura stradale,3414.0,TP,Testapalo,,,,,,,41.918206760102166,12.44498861810384,1115,50.24
914444,2022-01-01,13/2/2026,0.0,0.0,1.0,16.0,PL,Plafoniera,2890.0,MU,A muro o parete,,,,,,,41.73186719268488,12.35709294972508,1511,42.18
1081914,2019-01-01,13/2/2026,700.0,0.0,1.0,34.0,AS,Armatura stradale,772.0,TP,Testapalo,,,,,,,41.84800992454697,12.473979707278296,2607,57.27
459481,2020-01-01,13/2/2026,900.0,10.0,1.0,50.0,AS,Armatura stradale,550.0,SB,Sbraccio su palo,,,,,,,41.81049894306104,12.511552265996023,2242,53.02
307800,2016-12-02,13/2/2026,0.0,0.0,1.0,100.0,NN,Non noto,225.0,NN,Non noto,,,,,,,41.93707272938425,12.654059837734012,3367,44.11
171212,2018-09-18,13/2/2026,1220.0,0.0,1.0,150.0,AS,Armatura stradale,241.0,TP,Testapalo,,,,,,,41.87025834242088,12.46258664387358,2712,74.01
674061,2021-01-01,13/2/2026,0.0,0.0,1.0,50.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.87615799658298,12.516507106643202,1876,39.21
1089797,2024-07-01,13/2/2026,400.0,0.0,1.0,15.0,LA,Lanterna artistica ,1538.0,SB_SO,Sbraccio attacco sospeso,,,,,,,41.75502971437868,12.353105781956613,599,42.6
1051543,2019-01-01,13/2/2026,800.0,200.0,1.0,37.0,AS,Armatura stradale,1941.0,SB,Sbraccio su palo,,,,,,,41.97182757356215,12.28642432366594,2607,58.51
982135,2023-01-01,13/2/2026,1000.0,100.0,1.0,128.0,AS,Armatura stradale,358.0,SB,Sbraccio su palo,,,,,,,41.78779938038968,12.43320396580885,1146,44.9
1001032,2023-08-01,13/2/2026,600.0,50.0,1.0,52.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.83807695479768,12.559543887018163,934,41.96
460953,2020-01-01,13/2/2026,800.0,0.0,1.0,50.0,AS,Armatura stradale,1051.0,TP,Testapalo,,,,,,,41.88638846260418,12.491349806108536,2242,56.19
991021,2023-07-01,13/2/2026,800.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,42.042306824056304,12.556026521344766,965,43.28
1060032,2024-04-01,13/2/2026,0.0,0.0,1.0,41.0,AS,Armatura stradale,3670.0,TP,Testapalo,,,,,,,41.89144657422657,12.602242744220716,690,36.94
318615,2016-12-02,13/2/2026,0.0,0.0,1.0,210.0,AS,Armatura stradale,261.0,SO,Sospensione,,,,,,,41.84495150492053,12.428994491346458,3367,51.85
1148091,2025-01-01,13/2/2026,900.0,0.0,1.0,55.0,AS,Armatura stradale,2089.0,SB,Sbraccio su palo,,,,,,,41.69812788096569,12.469550621989285,415,47.09
1277644,2026-01-01,13/2/2026,900.0,2.5,1.0,75.0,AS,Armatura stradale,2896.0,SB,Sbraccio su palo,,,,,,,42.00478755307088,12.378671049738204,50,44.36
1059384,2023-04-01,13/2/2026,800.0,200.0,1.0,27.0,AS,Armatura stradale,3670.0,SB,Sbraccio su palo,,,,,,,41.828881695660144,12.6159808007995,1056,50.31
1164438,2025-01-01,13/2/2026,0.0,0.0,1.0,78.0,AS,Armatura stradale,550.0,NN,Non noto,,,,,,,41.97330069817593,12.450933227042972,415,30.07
670796,2021-01-01,13/2/2026,720.0,0.0,1.0,33.0,AS,Armatura stradale,2844.0,TP,Testapalo,,,,,,,41.88474787403994,12.511650053144612,1876,53.65
845189,2022-01-01,13/2/2026,900.0,0.0,1.0,65.0,AS,Armatura stradale,1636.0,NN,Non noto,,,,,,,41.95480215797416,12.485291819761354,1511,53.04
1257801,2026-01-01,13/2/2026,400.0,0.0,1.0,31.0,AU,Arredo urbano,2107.0,TP,Testapalo,,,,,,,41.83951075364261,12.631490657011758,50,39.18
1166069,2025-01-01,13/2/2026,0.0,0.0,1.0,41.5,AS,Armatura stradale,551.0,NN,Non noto,,,,,,,41.729946150159385,12.298835406085711,415,35.58
1262702,2026-01-01,13/2/2026,900.0,20.0,1.0,16.0,AS,Armatura stradale,1867.0,PI,Pipetta,,,,,,,41.93202656338928,12.382470370021192,50,46.35
1100363,2024-01-01,13/2/2026,700.0,0.0,1.0,42.0,AS,Armatura stradale,3930.0,TP,Testapalo,,,,,,,41.88403175090144,12.614870521923088,781,46.81
1289067,2026-01-01,13/2/2026,0.0,0.0,1.0,26.0,AU,Arredo urbano,1811.0,NN,Non noto,,,,,,,41.7662581875245,12.312834856736105,50,34.43
711374,2022-01-01,13/2/2026,750.0,0.0,1.0,73.0,AS,Armatura stradale,722.0,TP,Testapalo,,,,,,,41.73439962930882,12.291012527414702,1511,50.65
672414,2020-10-20,13/2/2026,900.0,100.0,1.0,75.0,AS,Armatura stradale,1286.0,SB,Sbraccio su palo,,,,,,,41.94580140993677,12.576152698473528,1949,55.14
1114664,2024-01-01,13/2/2026,500.0,50.0,1.0,25.0,LA,Lanterna artistica ,3930.0,SB,Sbraccio su palo,,,,,,,42.02918355363296,12.471321978149334,781,44.61
734525,2022-01-01,13/2/2026,900.0,10.0,1.0,70.0,PR,Proiettore,601.0,SB,Sbraccio su palo,,,,,,,41.75268964952876,12.308514161639144,1511,36.81
994659,2023-07-01,13/2/2026,800.0,0.0,1.0,150.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.91623803579675,12.612969735794096,965,41.66
1271207,2026-01-01,13/2/2026,450.0,20.0,1.0,13.0,PR,Proiettore,1344.0,PI,Pipetta,,,,,,,42.05160815903887,12.574160643566676,50,40.44
487510,2020-01-01,13/2/2026,800.0,0.0,1.0,30.0,AS,Armatura stradale,723.0,TP,Testapalo,,,,,,,41.92582726799349,12.56653181521723,2242,56.85
955968,2022-11-01,13/2/2026,1200.0,0.0,1.0,250.0,AS,Armatura stradale,2065.0,NN,Non noto,,,,,,,41.883546062176585,12.4808454838436,1207,49.36
713087,2022-01-01,13/2/2026,0.0,0.0,1.0,23.0,PR,Proiettore,189.0,IN,Incassato,,,,,,,41.82397897410204,12.499732145875353,1511,38.14
1058197,2021-11-30,13/2/2026,820.0,100.0,1.0,33.0,AS,Armatura stradale,1803.0,SB,Sbraccio su palo,,,,,,,41.785319532972615,12.427896472886095,1543,53.18
707030,2022-01-01,13/2/2026,700.0,30.0,1.0,73.0,AS,Armatura stradale,722.0,SB,Sbraccio su palo,,,,,,,42.01264938037197,12.243600065125117,1511,49.94
1267246,2026-01-01,13/2/2026,750.0,0.0,1.0,41.0,AS,Armatura stradale,1379.0,SB_DR,Sbraccio attacco dritto,,,,,,,41.87978641016482,12.39969124793169,50,43.46
1155542,2025-01-01,13/2/2026,800.0,0.0,1.0,28.0,AS,Armatura stradale,749.0,NN,Non noto,,,,,,,41.80617780503433,12.62195204608579,415,34.82
1206713,2025-08-01,13/2/2026,0.0,0.0,1.0,125.0,AS,Armatura stradale,2065.0,SB_DR,Sbraccio attacco dritto,,,,,,,41.86962534203905,12.529890703510937,203,31.78
920490,2023-01-01,13/2/2026,1100.0,0.0,1.0,250.0,AS,Armatura stradale,124.0,,,,,,,,,41.91052682107237,12.402455776363336,1146,47.62
627401,2020-11-01,13/2/2026,1200.0,0.0,1.0,150.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.82343353354771,12.311686806950515,1937,52.69
843821,2022-01-01,13/2/2026,800.0,0.0,1.0,58.0,AS,Armatura stradale,1867.0,TP,Testapalo,,,,,,,41.71203507074825,12.561794835977723,1511,51.86
553469,2019-12-19,13/2/2026,400.0,0.0,1.0,20.0,SF,Sfera,599.0,TP,Testapalo,,,,,,,41.92340715444687,12.33125568830056,2255,38.82
873319,2022-12-01,13/2/2026,400.0,0.0,1.0,30.0,AU,Arredo urbano,425.0,TP,Testapalo,,,,,,,41.750352212178896,12.482662779166828,1177,45.29
729020,2022-01-01,13/2/2026,1200.0,10.0,1.0,400.0,PR,Proiettore,601.0,MU,A muro o parete,,,,,,,41.852961529853616,12.632652883309458,1511,35.15
987242,2023-01-01,13/2/2026,400.0,0.0,1.0,26.0,AU,Arredo urbano,1745.0,TP,Testapalo,,,,,,,41.765931192975614,12.306076625032992,1146,34.97
1289111,2026-01-01,13/2/2026,800.0,0.0,1.0,100.0,AS,Armatura stradale,2115.0,SB,Sbraccio su palo,,,,,,,41.87474236211127,12.62993553131431,50,42.14
